frame_number,vehicle_count,processing_time_seconds
5690,0,0.166942
5691,0,0.169429
5692,0,0.168457
5693,0,0.164483
5694,0,0.16757
5695,0,0.172555
5696,0,0.168012
5697,0,0.164622
5698,0,0.160214
5699,0,0.16898
5700,0,0.168137
5701,0,0.326145
5702,0,0.168554
5703,0,0.17866
5704,0,0.171261
5705,0,0.181604
5706,0,0.175624
5707,0,0.180792
5708,0,0.193278
5709,0,0.184625
5710,0,0.19011
5711,0,0.175544
5712,0,0.185218
5713,0,0.183016
5714,0,0.167096
5715,0,0.167359
5716,0,0.160877
5717,0,0.164044
5718,0,0.167989
5719,0,0.169481
5720,0,0.146824
5721,0,0.17073
5722,0,0.169272
5723,0,0.163006
5724,0,0.168814
5725,0,0.167343
5726,0,0.161281
5727,0,0.168938
5728,0,0.153574
5729,0,0.167255
5730,0,0.171238
5731,0,0.180989
5732,0,0.169637
5733,0,0.171834
5734,0,0.177652
5735,0,0.176823
5736,0,0.184069
5737,0,0.18062
5738,0,0.165695
5739,0,0.168954
5740,0,0.166443
5741,0,0.161679
5742,0,0.171478
5743,0,0.166458
5744,0,0.166028
5745,0,0.166465
5746,0,0.186779
5747,0,0.169163
5748,0,0.177178
5749,0,0.166857
5750,0,0.169327
5751,0,0.173177
5752,0,0.165893
5753,0,0.169951
5754,0,0.16314
5755,0,0.171087
5756,0,0.171414
5757,0,0.165765
5758,0,0.169943
5759,0,0.172163
5760,0,0.165185
5761,0,0.185027
5762,0,0.168645
5763,0,0.176231
5764,0,0.170671
5765,0,0.168393
5766,0,0.180001
5767,0,0.182194
5768,0,0.171349
5769,0,0.170471
5770,0,0.167645
5771,0,0.168339
5772,0,0.158223
5773,0,0.171917
5774,0,0.170318
5775,0,0.166937
5776,0,0.165514
5777,0,0.172818
5778,0,0.170411
5779,0,0.166179
5780,0,0.171418
5781,0,0.166338
5782,0,0.173474
5783,0,0.169498
5784,0,0.173753
5785,0,0.170548
5786,0,0.171372
5787,0,0.166093
5788,0,0.169922
5789,0,0.168154
5790,0,0.174869
5791,0,0.180289
5792,0,0.168896
5793,0,0.182821
5794,0,0.19009
5795,0,0.191847
5796,0,0.189146
5797,0,0.188235
5798,0,0.193861
5799,0,0.182945
5800,0,0.166882
5801,0,0.164065
5802,0,0.166512
5803,0,0.16653
5804,0,0.166493
5805,0,0.171927
5806,0,0.162754
5807,0,0.169459
5808,0,0.168
5809,0,0.169257
5810,0,0.170088
5811,0,0.162183
5812,0,0.164855
5813,0,0.165928
5814,0,0.166831
5815,0,0.168133
5816,0,0.169696
5817,0,0.172779
5818,0,0.165566
5819,0,0.16116
5820,0,0.169576
5821,0,0.180226
5822,0,0.176131
5823,0,0.171378
5824,0,0.176347
5825,0,0.175675
5826,0,0.173712
5827,0,0.161918
5828,0,0.163731
5829,0,0.165738
5830,0,0.164182
5831,0,0.165251
5832,0,0.193011
5833,0,0.161786
5834,0,0.170242
5835,0,0.155712
5836,0,0.171269
5837,0,0.169167
5838,0,0.232444
5839,0,0.170565
5840,0,0.166963
5841,0,0.169262
5842,0,0.165226
5843,0,0.167983
5844,0,0.169008
5845,0,0.171773
5846,0,0.164115
5847,0,0.163333
5848,0,0.173442
5849,0,0.168323
5850,0,0.156919
5851,0,0.166042
5852,0,0.174797
5853,0,0.176228
5854,0,0.196116
5855,0,0.187745
5856,0,0.19227
5857,0,0.183701
5858,0,0.17423
5859,0,0.172572
5860,0,0.168442
5861,0,0.169945
5862,0,0.173101
5863,0,0.16854
5864,0,0.170926
5865,0,0.155573
5866,0,0.160288
5867,0,0.174574
5868,0,0.155223
5869,0,0.120774
5870,0,0.139276
5871,0,0.159079
5872,0,0.17192
5873,0,0.203623
5874,0,0.201751
5875,0,0.19382
5876,0,0.171162
5877,0,0.195206
5878,0,0.206202
5879,0,0.199393
5880,0,0.196325
5881,0,0.214303
5882,0,0.205942
5883,0,0.215728
5884,0,0.214961
5885,0,0.183554
5886,0,0.211479
5887,0,0.174502
5888,0,0.207301
5889,0,0.202742
5890,0,0.210393
5891,0,0.206601
5892,0,0.202541
5893,0,0.203127
5894,0,0.193038
5895,0,0.177456
5896,0,0.169518
5897,0,0.166057
5898,0,0.173656
5899,0,0.174756
5900,0,0.173163
5901,0,0.176389
5902,0,0.171971
5903,0,0.171842
5904,0,0.171284
5905,0,0.175008
5906,0,0.173321
5907,0,0.172014
5908,0,0.172356
5909,0,0.169587
5910,0,0.172731
5911,0,0.187457
5912,0,0.171718
5913,0,0.177051
5914,0,0.177078
5915,0,0.176648
5916,0,0.179341
5917,0,0.177605
5918,0,0.167095
5919,0,0.170018
5920,0,0.171666
5921,0,0.172259
5922,0,0.173006
5923,0,0.170934
5924,0,0.17099
5925,0,0.170203
5926,0,0.17085
5927,0,0.171022
5928,0,0.174239
5929,0,0.1686
5930,0,0.168702
5931,0,0.165685
5932,0,0.168794
5933,0,0.175657
5934,0,0.172481
5935,0,0.171271
5936,0,0.173257
5937,0,0.169419
5938,0,0.175097
5939,0,0.173358
5940,0,0.16373
5941,0,0.185824
5942,0,0.166409
5943,0,0.177691
5944,0,0.176632
5945,0,0.182536
5946,0,0.182817
5947,0,0.176292
5948,0,0.172005
5949,0,0.168335
5950,0,0.176851
5951,0,0.172894
5952,0,0.173301
5953,0,0.172861
5954,0,0.169658
5955,0,0.169448
5956,0,0.172647
5957,0,0.168998
5958,0,0.169915
5959,0,0.171386
5960,0,0.173901
5961,0,0.167177
5962,0,0.171821
5963,0,0.177392
5964,0,0.177096
5965,0,0.175483
5966,0,0.169678
5967,0,0.16992
5968,0,0.173766
5969,0,0.16986
5970,0,0.167034
5971,0,0.186941
5972,0,0.170631
5973,0,0.183546
5974,0,0.175871
5975,0,0.176688
5976,0,0.195331
5977,0,0.196016
5978,0,0.183559
5979,0,0.18587
5980,0,0.18202
5981,0,0.189046
5982,0,0.179693
5983,0,0.175309
5984,0,0.183628
5985,0,0.17664
5986,0,0.184331
5987,0,0.1753
5988,0,0.190354
5989,0,0.170028
5990,0,0.18496
5991,0,0.170007
5992,0,0.190103
5993,0,0.187513
5994,0,0.18198
5995,0,0.184733
5996,0,0.171787
5997,0,0.265348
5998,0,0.226687
5999,0,0.176413
6000,0,0.172706
6001,0,0.191068
6002,0,0.17148
6003,0,0.17846
6004,0,0.179574
6005,0,0.176003
6006,0,0.177866
6007,0,0.175746
6008,0,0.171098
6009,0,0.175529
6010,0,0.181222
6011,0,0.175367
6012,0,0.179665
6013,0,0.173118
6014,0,0.170826
6015,0,0.169223
6016,0,0.172196
6017,0,0.176424
6018,0,0.175416
6019,0,0.172308
6020,0,0.169348
6021,0,0.17308
6022,0,0.175328
6023,0,0.171653
6024,0,0.175197
6025,0,0.17536
6026,0,0.177535
6027,0,0.170449
6028,0,0.172277
6029,0,0.169048
6030,0,0.172791
6031,0,0.178121
6032,0,0.165559
6033,0,0.16269
6034,0,0.175084
6035,0,0.171424
6036,0,0.181085
6037,0,0.17849
6038,0,0.169919
6039,0,0.172824
6040,0,0.174862
6041,0,0.172422
6042,0,0.168832
6043,0,0.171627
6044,0,0.167499
6045,0,0.166835
6046,0,0.17155
6047,0,0.169389
6048,0,0.168539
6049,0,0.168298
6050,0,0.171012
6051,0,0.168233
6052,0,0.169021
6053,0,0.1695
6054,0,0.171252
6055,0,0.166881
6056,0,0.170611
6057,0,0.168122
6058,0,0.163958
6059,0,0.163878
6060,0,0.1674
6061,0,0.175875
6062,0,0.165776
6063,0,0.165595
6064,0,0.171533
6065,0,0.177738
6066,0,0.176791
6067,0,0.17695
6068,0,0.174725
6069,0,0.158695
6070,0,0.159228
6071,0,0.166793
6072,0,0.173603
6073,0,0.172157
6074,0,0.167761
6075,0,0.170758
6076,0,0.165184
6077,0,0.169578
6078,0,0.171375
6079,0,0.165641
6080,0,0.168193
6081,0,0.165373
6082,0,0.166919
6083,0,0.16754
6084,0,0.159973
6085,0,0.168323
6086,0,0.164043
6087,0,0.170052
6088,0,0.168019
6089,0,0.168381
6090,0,0.168668
6091,0,0.180524
6092,0,0.17204
6093,0,0.173605
6094,0,0.176854
6095,0,0.177482
6096,0,0.177328
6097,0,0.168994
6098,0,0.174185
6099,0,0.169905
6100,0,0.167206
6101,0,0.170847
6102,0,0.165395
6103,0,0.174997
6104,0,0.166183
6105,0,0.17023
6106,0,0.170073
6107,0,0.169867
6108,0,0.170896
6109,0,0.169819
6110,0,0.168849
6111,0,0.164826
6112,0,0.168726
6113,0,0.168866
6114,0,0.165481
6115,0,0.170827
6116,0,0.164952
6117,0,0.162264
6118,0,0.167721
6119,0,0.164099
6120,0,0.16724
6121,0,0.174847
6122,0,0.164873
6123,0,0.168151
6124,0,0.171472
6125,0,0.169951
6126,0,0.176048
6127,0,0.174287
6128,0,0.163359
6129,0,0.16873
6130,0,0.170687
6131,0,0.166804
6132,0,0.170564
6133,0,0.167543
6134,0,0.172913
6135,0,0.152653
6136,0,0.161233
6137,0,0.169884
6138,0,0.163148
6139,0,0.163262
6140,0,0.164798
6141,0,0.166309
6142,0,0.165621
6143,0,0.164505
6144,0,0.169998
6145,0,0.17717
6146,0,0.17898
6147,0,0.175747
6148,0,0.183317
6149,0,0.186832
6150,0,0.171916
6151,0,0.176467
6152,0,0.171568
6153,0,0.172428
6154,0,0.177086
6155,0,0.176701
6156,0,0.184749
6157,0,0.177053
6158,0,0.179847
6159,0,0.170959
6160,0,0.167438
6161,0,0.172456
6162,0,0.171666
6163,0,0.172016
6164,0,0.167039
6165,0,0.178371
6166,0,0.164096
6167,0,0.168054
6168,0,0.167227
6169,0,0.163823
6170,0,0.166649
6171,0,0.163762
6172,0,0.16738
6173,0,0.163931
6174,0,0.164177
6175,0,0.171309
6176,0,0.162815
6177,0,0.163653
6178,0,0.166662
6179,0,0.164868
6180,0,0.165536
6181,0,0.176827
